id1,id2,id4,id5,v2
1,5277,id2,id5277,57.21343
4,5278,id9,id5278,56.111866
1,5279,id9,id5279,23.039588
9,5280,id9,id5280,89.76172
10,5281,id1,id5281,20.681572
2,5282,id8,id5282,79.511162
10,5283,id3,id5283,61.613363
2,5284,id5,id5284,69.02513
8,5285,id3,id5285,64.241756
5,5286,id9,id5286,31.103851
9,5287,id8,id5287,78.744468
3,5288,id5,id5288,37.629254
8,5289,id5,id5289,26.865244
1,5290,id3,id5290,81.493092
3,5291,id4,id5291,27.521544
3,5292,id3,id5292,61.311418
9,5293,id4,id5293,49.886219
2,5294,id1,id5294,88.518997
9,5295,id2,id5295,12.263933
9,5296,id10,id5296,34.015434
3,5297,id1,id5297,93.631474
7,5298,id2,id5298,10.047029
9,5299,id10,id5299,27.475257
8,5300,id10,id5300,20.530314
10,5301,id4,id5301,22.374556
5,5302,id2,id5302,12.224497
3,5303,id7,id5303,51.993884
5,5304,id7,id5304,40.798323
8,5305,id3,id5305,25.267015
6,5306,id8,id5306,7.54086
7,5307,id4,id5307,3.291043
3,5308,id9,id5308,10.429555
9,5309,id9,id5309,84.117071
4,5310,id7,id5310,19.216747
7,5311,id7,id5311,47.547844
2,5312,id1,id5312,83.164315
9,5313,id6,id5313,45.835816
1,5314,id10,id5314,51.76104
7,5315,id3,id5315,90.978694
4,5316,id6,id5316,79.556418
3,5317,id4,id5317,91.665923
6,5318,id1,id5318,92.134938
3,5319,id6,id5319,87.881502
5,5320,id2,id5320,29.822848
6,5321,id9,id5321,28.038861
6,5322,id3,id5322,55.882581
6,5323,id7,id5323,6.80908
1,5324,id4,id5324,77.305146
10,5325,id10,id5325,12.353191
7,5326,id5,id5326,71.735295
1,5327,id8,id5327,46.695987
9,5328,id7,id5328,1.177542
10,5329,id3,id5329,61.032338
4,5330,id2,id5330,21.241331
2,5331,id7,id5331,14.788373
6,5332,id1,id5332,8.36383
6,5333,id9,id5333,52.959476
6,5334,id9,id5334,15.24801
4,5335,id8,id5335,4.737986
6,5336,id5,id5336,95.435989
3,5337,id5,id5337,66.53376
5,5338,id1,id5338,85.780159
2,5339,id10,id5339,14.018761
3,5340,id9,id5340,85.946451
1,5341,id2,id5341,41.264656
10,5342,id2,id5342,86.165068
9,5343,id5,id5343,0.438877
6,5344,id7,id5344,72.721916
2,5345,id8,id5345,93.641381
5,5346,id5,id5346,39.22629
1,5347,id7,id5347,43.656131
10,5348,id4,id5348,18.66938
10,5349,id9,id5349,61.972327
7,5350,id3,id5350,45.261072
10,5351,id3,id5351,12.846311
3,5352,id1,id5352,61.960865
4,5353,id3,id5353,71.938905
2,5354,id3,id5354,95.013544
1,5355,id6,id5355,35.700802
4,5356,id2,id5356,90.183712
9,5357,id10,id5357,63.043847
2,5358,id2,id5358,16.759518
2,5359,id7,id5359,5.039973
8,5360,id4,id5360,69.851839
2,5361,id8,id5361,53.948467
10,5362,id10,id5362,45.924951
9,5363,id2,id5363,23.915335
7,5364,id2,id5364,99.05679
8,5365,id2,id5365,84.063845
4,5366,id3,id5366,97.63038
5,5367,id4,id5367,79.214297
7,5368,id8,id5368,42.805745
5,5369,id1,id5369,4.440156
4,5370,id8,id5370,74.022836
4,5371,id8,id5371,84.307512
2,5372,id5,id5372,4.012331
6,5373,id4,id5373,50.566767
1,5374,id6,id5374,56.88474
4,5375,id1,id5375,17.132592
2,5376,id4,id5376,17.486699
5,5377,id2,id5377,41.432662
6,5378,id4,id5378,53.812312
7,5379,id1,id5379,27.527579
2,5380,id6,id5380,71.065466
7,5381,id4,id5381,18.094829
7,5382,id6,id5382,83.340085
10,5383,id9,id5383,81.476557
4,5384,id3,id5384,57.184333
9,5385,id3,id5385,75.513819
8,5386,id2,id5386,58.2591
10,5387,id7,id5387,12.383638
9,5388,id1,id5388,26.884102
9,5389,id5,id5389,42.835568
6,5390,id3,id5390,84.356032
2,5391,id6,id5391,9.469284
10,5392,id2,id5392,0.395296
4,5393,id9,id5393,64.247597
7,5394,id2,id5394,93.723214
10,5395,id5,id5395,52.105785
1,5396,id3,id5396,49.557729
1,5397,id7,id5397,74.952334
10,5398,id7,id5398,23.495738
9,5399,id3,id5399,72.01572
9,5400,id9,id5400,56.798562
2,5401,id5,id5401,64.823065
1,5402,id8,id5402,46.381913
7,5403,id8,id5403,35.959371
1,5404,id4,id5404,6.425358
2,5405,id8,id5405,45.7195
6,5406,id2,id5406,33.970435
4,5407,id5,id5407,93.832102
9,5408,id4,id5408,77.294625
6,5409,id4,id5409,29.255516
9,5410,id3,id5410,35.220405
6,5411,id10,id5411,51.883493
7,5412,id3,id5412,99.594703
5,5413,id9,id5413,48.149155
2,5414,id10,id5414,57.036608
4,5415,id7,id5415,13.653695
6,5416,id6,id5416,78.662241
10,5417,id10,id5417,56.654783
6,5418,id1,id5418,82.556664
1,5419,id5,id5419,14.156758
2,5420,id8,id5420,61.132781
4,5421,id10,id5421,35.343233
7,5422,id5,id5422,34.738351
1,5423,id9,id5423,93.236253
9,5424,id5,id5424,48.941644
1,5425,id10,id5425,39.842395
9,5426,id6,id5426,51.671266
8,5427,id8,id5427,33.134726
8,5428,id9,id5428,15.411803
2,5429,id10,id5429,1.802219
2,5430,id4,id5430,39.4647
10,5431,id5,id5431,42.556566
1,5432,id1,id5432,53.455882
7,5433,id4,id5433,32.528161
1,5434,id6,id5434,30.503357
6,5435,id10,id5435,35.374635
5,5436,id6,id5436,57.42109
3,5437,id3,id5437,33.420399
3,5438,id4,id5438,37.468446
8,5439,id8,id5439,80.595275
2,5440,id7,id5440,29.091713
8,5441,id8,id5441,44.56088
7,5442,id7,id5442,19.819366
6,5443,id5,id5443,41.008131
9,5444,id9,id5444,54.199166
6,5445,id1,id5445,24.737768
9,5446,id7,id5446,60.778024
2,5447,id2,id5447,23.055909
2,5448,id4,id5448,36.735965
2,5449,id2,id5449,37.285832
2,5450,id4,id5450,63.688558
4,5451,id8,id5451,15.161792
5,5452,id1,id5452,71.197889
1,5453,id8,id5453,20.836733
4,5454,id2,id5454,66.74054
5,5455,id10,id5455,59.57858
7,5456,id1,id5456,46.365898
9,5457,id8,id5457,47.26178
10,5458,id8,id5458,29.863244
6,5459,id5,id5459,50.563531
6,5460,id4,id5460,88.290317
10,5461,id7,id5461,17.064938
5,5462,id10,id5462,5.715846
9,5463,id4,id5463,21.838598
3,5464,id6,id5464,26.825902
4,5465,id10,id5465,51.91463
3,5466,id10,id5466,23.232785
2,5467,id1,id5467,97.183329
7,5468,id8,id5468,16.999234
3,5469,id2,id5469,19.80992
1,5470,id1,id5470,32.338062
2,5471,id6,id5471,36.891151
9,5472,id7,id5472,91.134365
1,5473,id3,id5473,38.900019
6,5474,id6,id5474,28.505317
6,5475,id9,id5475,17.492236
8,5476,id7,id5476,93.019181
10,5477,id2,id5477,26.182382
1,5478,id8,id5478,13.843629
1,5479,id6,id5479,31.721993
5,5480,id3,id5480,94.467807
5,5481,id9,id5481,33.76094
4,5482,id6,id5482,22.452206
10,5483,id4,id5483,14.315679
7,5484,id2,id5484,50.282306
3,5485,id9,id5485,53.629477
5,5486,id2,id5486,73.913858
8,5487,id2,id5487,31.252483
8,5488,id5,id5488,43.821241
2,5489,id5,id5489,90.859293
9,5490,id7,id5490,77.917371
1,5491,id6,id5491,54.899718
10,5492,id1,id5492,26.724169
1,5493,id6,id5493,37.35664
10,5494,id7,id5494,41.297551
4,5495,id2,id5495,20.218589
4,5496,id4,id5496,84.132654
10,5497,id7,id5497,29.996664
3,5498,id2,id5498,41.736105
7,5499,id5,id5499,12.140533
10,5500,id7,id5500,62.538856
8,5501,id9,id5501,77.378671
10,5502,id6,id5502,55.10193
2,5503,id8,id5503,18.499938
1,5504,id6,id5504,15.197488
5,5505,id3,id5505,49.119462
1,5506,id4,id5506,71.271138
6,5507,id8,id5507,14.21184
7,5508,id9,id5508,58.069527
4,5509,id9,id5509,67.206255
5,5510,id2,id5510,96.191046
3,5511,id6,id5511,77.67661
8,5512,id7,id5512,92.21853
1,5513,id5,id5513,65.462985
3,5514,id3,id5514,35.66488
9,5515,id4,id5515,0.994353
3,5516,id4,id5516,20.917802
3,5517,id1,id5517,88.936006
5,5518,id3,id5518,56.414583
2,5519,id8,id5519,35.198487
2,5520,id9,id5520,66.852559
4,5521,id7,id5521,69.448187
8,5522,id8,id5522,87.650848
7,5523,id8,id5523,53.811152
6,5524,id2,id5524,18.919251
5,5525,id4,id5525,29.465265
1,5526,id1,id5526,99.225582
1,5527,id5,id5527,62.270849
8,5528,id2,id5528,34.058615
4,5529,id6,id5529,90.383335
5,5530,id2,id5530,88.487162
7,5531,id1,id5531,79.799583
7,5532,id2,id5532,42.197338
6,5533,id8,id5533,36.817372
9,5534,id2,id5534,73.164436
5,5535,id10,id5535,39.283903
5,5536,id5,id5536,93.894815
8,5537,id8,id5537,71.555121
9,5538,id4,id5538,12.782255
5,5539,id2,id5539,32.509259
7,5540,id9,id5540,33.546024
6,5541,id3,id5541,99.808162
9,5542,id7,id5542,85.38913
1,5543,id7,id5543,19.369665
2,5544,id1,id5544,42.344775
2,5545,id1,id5545,84.489506
7,5546,id3,id5546,44.986521
1,5547,id4,id5547,64.291263
6,5548,id4,id5548,13.738851
5,5549,id7,id5549,59.27805
3,5550,id7,id5550,80.359549
6,5551,id2,id5551,29.708793
10,5552,id5,id5552,30.797027
8,5553,id6,id5553,98.166212
4,5554,id5,id5554,49.665324
10,5555,id5,id5555,24.693912
1,5556,id1,id5556,93.953596
10,5557,id3,id5557,62.080986
9,5558,id1,id5558,65.574605
2,5559,id1,id5559,49.881336
5,5560,id7,id5560,98.997612
4,5561,id6,id5561,1.209401
6,5562,id9,id5562,44.93798
9,5563,id3,id5563,26.49248
8,5564,id4,id5564,68.156314
2,5565,id9,id5565,53.157821
9,5566,id3,id5566,80.894633
6,5567,id9,id5567,35.193872
6,5568,id6,id5568,88.941329
4,5569,id7,id5569,13.979
2,5570,id4,id5570,84.661789
8,5571,id1,id5571,43.003726
2,5572,id2,id5572,34.184424
4,5573,id4,id5573,88.5285
3,5574,id4,id5574,36.20009
5,5575,id2,id5575,68.252185
4,5576,id9,id5576,86.335239
6,5577,id10,id5577,88.302133
2,5578,id4,id5578,21.238981
5,5579,id3,id5579,28.522526
3,5580,id4,id5580,36.957881
2,5581,id6,id5581,19.99522
5,5582,id6,id5582,33.987459
4,5583,id9,id5583,82.262496
8,5584,id3,id5584,77.240714
7,5585,id8,id5585,97.86789
1,5586,id1,id5586,27.507282
10,5587,id3,id5587,95.515055
8,5588,id3,id5588,26.065642
1,5589,id1,id5589,28.057714
9,5590,id6,id5590,0.956259
4,5591,id7,id5591,32.075167
10,5592,id8,id5592,21.682616
7,5593,id2,id5593,99.313119
5,5594,id9,id5594,72.890651
1,5595,id3,id5595,19.332099
1,5596,id6,id5596,31.517
10,5597,id1,id5597,79.442315
2,5598,id7,id5598,56.945503
10,5599,id3,id5599,70.086679
8,5600,id4,id5600,91.799556
8,5601,id8,id5601,63.966045
3,5602,id1,id5602,95.812184
9,5603,id5,id5603,86.425279
7,5604,id6,id5604,54.770435
1,5605,id10,id5605,72.108103
5,5606,id3,id5606,73.583753
7,5607,id1,id5607,59.289546
8,5608,id5,id5608,41.023601
1,5609,id2,id5609,3.123608
4,5610,id7,id5610,99.593094
8,5611,id5,id5611,79.628768
3,5612,id4,id5612,13.357408
3,5613,id9,id5613,48.29972
9,5614,id8,id5614,96.370324
2,5615,id10,id5615,61.843658
8,5616,id8,id5616,89.725989
5,5617,id4,id5617,0.260742
4,5618,id6,id5618,96.705429
4,5619,id2,id5619,52.105811
8,5620,id10,id5620,20.367029
2,5621,id7,id5621,76.148367
3,5622,id2,id5622,85.006835
4,5623,id5,id5623,13.508532
4,5624,id8,id5624,29.900069
7,5625,id10,id5625,55.204678
8,5626,id6,id5626,89.23797
2,5627,id4,id5627,48.447696
6,5628,id2,id5628,63.242247
4,5629,id1,id5629,98.102391
10,5630,id8,id5630,95.751447
6,5631,id4,id5631,50.294518
7,5632,id5,id5632,99.346505
3,5633,id2,id5633,87.718125
6,5634,id2,id5634,69.067748
4,5635,id6,id5635,41.501236
7,5636,id1,id5636,25.463696
6,5637,id10,id5637,67.930139
7,5638,id9,id5638,36.465054
7,5639,id3,id5639,1.751907
9,5640,id7,id5640,20.970754
3,5641,id4,id5641,5.81892
5,5642,id7,id5642,78.692437
5,5643,id5,id5643,60.019712
1,5644,id6,id5644,67.19976
3,5645,id7,id5645,64.063191
8,5646,id8,id5646,42.27383
8,5647,id7,id5647,95.629425
4,5648,id3,id5648,69.193238
7,5649,id9,id5649,30.96894
7,5650,id3,id5650,50.074409
7,5651,id5,id5651,78.817512
1,5652,id6,id5652,92.562594
4,5653,id1,id5653,63.433083
7,5654,id2,id5654,98.828695
1,5655,id5,id5655,53.811015
8,5656,id6,id5656,64.741382
1,5657,id4,id5657,18.461531
10,5658,id5,id5658,51.777533
10,5659,id2,id5659,56.143206
5,5660,id2,id5660,26.819574
2,5661,id6,id5661,79.137207
5,5662,id5,id5662,55.480014
10,5663,id9,id5663,9.270049
4,5664,id8,id5664,85.801846
6,5665,id3,id5665,11.96478
1,5666,id1,id5666,98.891255
1,5667,id5,id5667,83.478287
6,5668,id5,id5668,77.870401
8,5669,id7,id5669,97.182782
2,5670,id7,id5670,1.937126
4,5671,id2,id5671,30.078812
9,5672,id4,id5672,47.0849
4,5673,id7,id5673,28.673594
8,5674,id3,id5674,1.60699
9,5675,id3,id5675,38.076362
9,5676,id7,id5676,22.680244
1,5677,id9,id5677,97.31012
8,5678,id7,id5678,17.377721
6,5679,id6,id5679,80.021859
8,5680,id3,id5680,35.154628
4,5681,id7,id5681,55.131625
3,5682,id1,id5682,55.914841
10,5683,id8,id5683,63.99801
7,5684,id9,id5684,3.536373
3,5685,id2,id5685,9.095729
3,5686,id7,id5686,6.747412
8,5687,id9,id5687,79.917121
10,5688,id4,id5688,10.123693
3,5689,id2,id5689,22.898529
6,5690,id9,id5690,78.07064
3,5691,id10,id5691,93.830038
5,5692,id4,id5692,57.99546
8,5693,id4,id5693,66.305071
6,5694,id6,id5694,58.820216
3,5695,id1,id5695,66.631516
8,5696,id4,id5696,57.676998
9,5697,id3,id5697,43.794476
10,5698,id3,id5698,14.846409
7,5699,id1,id5699,49.38572
3,5700,id9,id5700,43.184737
2,5701,id2,id5701,96.868653
2,5702,id7,id5702,40.080973
4,5703,id1,id5703,13.09572
5,5704,id5,id5704,79.290364
10,5705,id6,id5705,45.176931
8,5706,id8,id5706,83.069363
8,5707,id2,id5707,28.725866
10,5708,id2,id5708,30.056314
2,5709,id2,id5709,92.252107
2,5710,id5,id5710,88.63402
5,5711,id9,id5711,86.3545
5,5712,id6,id5712,81.667679
8,5713,id5,id5713,36.959668
3,5714,id4,id5714,23.964216
8,5715,id8,id5715,28.402686
5,5716,id10,id5716,7.056044
8,5717,id5,id5717,3.293669
4,5718,id8,id5718,16.222998
2,5719,id3,id5719,64.515759
10,5720,id5,id5720,16.08743
9,5721,id2,id5721,20.371207
2,5722,id4,id5722,82.658185
9,5723,id8,id5723,12.876478
8,5724,id8,id5724,0.298844
8,5725,id9,id5725,71.520297
5,5726,id9,id5726,93.594523
7,5727,id5,id5727,8.915866
5,5728,id1,id5728,13.942917
10,5729,id9,id5729,62.4215
6,5730,id2,id5730,78.810836
3,5731,id4,id5731,19.996063
10,5732,id3,id5732,43.142434
9,5733,id9,id5733,61.095964
3,5734,id2,id5734,17.201507
2,5735,id6,id5735,14.162448
1,5736,id4,id5736,58.838058
10,5737,id2,id5737,83.969222
1,5738,id4,id5738,44.069385
2,5739,id2,id5739,46.764433
10,5740,id5,id5740,75.54479
9,5741,id4,id5741,13.311349
5,5742,id4,id5742,38.745389
10,5743,id6,id5743,27.032441
5,5744,id7,id5744,1.372107
10,5745,id3,id5745,89.659484
1,5746,id5,id5746,6.969786
8,5747,id8,id5747,3.951841
4,5748,id10,id5748,91.954614
10,5749,id5,id5749,65.529167
5,5750,id9,id5750,11.654066
3,5751,id7,id5751,11.496947
4,5752,id7,id5752,12.884634
7,5753,id3,id5753,42.828289
3,5754,id6,id5754,15.150217
5,5755,id3,id5755,90.744106
4,5756,id4,id5756,31.067457
2,5757,id1,id5757,47.128515
6,5758,id8,id5758,26.611171
3,5759,id2,id5759,11.890285
5,5760,id1,id5760,84.609735
5,5761,id2,id5761,22.313728
8,5762,id5,id5762,75.41799
6,5763,id7,id5763,80.604261
1,5764,id9,id5764,77.668373
3,5765,id4,id5765,98.226256
6,5766,id2,id5766,96.001695
4,5767,id10,id5767,34.052307
2,5768,id6,id5768,3.027652
4,5769,id3,id5769,38.205392
1,5770,id5,id5770,56.238079
8,5771,id5,id5771,84.86303
1,5772,id2,id5772,90.488778
9,5773,id4,id5773,50.617566
6,5774,id7,id5774,69.97239
8,5775,id10,id5775,79.683246
2,5776,id4,id5776,23.682326
4,5777,id4,id5777,6.141623
2,5778,id6,id5778,68.500976
5,5779,id7,id5779,99.931248
7,5780,id4,id5780,52.672383
3,5781,id1,id5781,3.952059
9,5782,id2,id5782,5.724909
10,5783,id7,id5783,77.256443
2,5784,id6,id5784,48.242663
7,5785,id6,id5785,58.059948
4,5786,id7,id5786,3.691252
3,5787,id9,id5787,13.912136
10,5788,id1,id5788,7.296794
2,5789,id1,id5789,61.576837
7,5790,id4,id5790,35.6579
4,5791,id9,id5791,83.506972
3,5792,id1,id5792,73.76121
6,5793,id1,id5793,2.971213
9,5794,id4,id5794,63.761648
9,5795,id10,id5795,28.001796
5,5796,id2,id5796,11.438132
10,5797,id9,id5797,57.727899
3,5798,id6,id5798,16.674121
8,5799,id1,id5799,0.994921
7,5800,id4,id5800,76.172536
3,5801,id6,id5801,7.954168
1,5802,id1,id5802,46.384778
7,5803,id3,id5803,98.214874
4,5804,id5,id5804,68.362045
9,5805,id6,id5805,26.164076
2,5806,id4,id5806,16.672008
1,5807,id1,id5807,43.86992
8,5808,id1,id5808,82.048974
6,5809,id1,id5809,47.031699
9,5810,id7,id5810,97.314343
5,5811,id10,id5811,82.897423
2,5812,id9,id5812,69.598859
6,5813,id2,id5813,78.747929
10,5814,id5,id5814,61.188062
10,5815,id10,id5815,55.103606
7,5816,id10,id5816,42.546475
9,5817,id10,id5817,89.348683
5,5818,id6,id5818,90.178658
3,5819,id10,id5819,16.491944
10,5820,id5,id5820,79.049579
3,5821,id4,id5821,41.143358
1,5822,id4,id5822,37.795922
4,5823,id8,id5823,24.307038
4,5824,id1,id5824,56.100534
9,5825,id3,id5825,13.205344
1,5826,id4,id5826,78.532227
9,5827,id4,id5827,84.841064
3,5828,id10,id5828,71.518601
8,5829,id10,id5829,86.643958
10,5830,id10,id5830,41.922573
1,5831,id3,id5831,83.112399
2,5832,id10,id5832,93.653582
2,5833,id1,id5833,83.89378
6,5834,id9,id5834,19.673015
1,5835,id10,id5835,38.06237
4,5836,id7,id5836,0.985559
9,5837,id9,id5837,83.169707
10,5838,id9,id5838,82.364452
4,5839,id10,id5839,35.349091
10,5840,id2,id5840,21.442914
6,5841,id4,id5841,71.807818
5,5842,id4,id5842,40.231842
4,5843,id5,id5843,9.918255
7,5844,id7,id5844,73.651628
6,5845,id8,id5845,13.175233
9,5846,id2,id5846,56.101756
9,5847,id4,id5847,99.691023
5,5848,id6,id5848,47.558413
6,5849,id8,id5849,92.812421
4,5850,id2,id5850,93.287422
10,5851,id1,id5851,91.681729
5,5852,id7,id5852,58.84671
2,5853,id4,id5853,67.433985
5,5854,id5,id5854,77.062535
2,5855,id1,id5855,88.345615
4,5856,id4,id5856,0.067021
3,5857,id1,id5857,93.289791
5,5858,id1,id5858,19.569951
4,5859,id9,id5859,19.269594
4,5860,id5,id5860,60.024791
1,5861,id7,id5861,53.570358
4,5862,id2,id5862,32.520638
4,5863,id1,id5863,17.219008
9,5864,id6,id5864,75.780213
8,5865,id7,id5865,86.806963
2,5866,id1,id5866,4.444311
3,5867,id4,id5867,77.479995
3,5868,id3,id5868,0.373012
5,5869,id9,id5869,65.223975
2,5870,id2,id5870,53.040548
9,5871,id9,id5871,82.000636
2,5872,id1,id5872,34.606679
7,5873,id10,id5873,46.068736
9,5874,id4,id5874,96.926383
4,5875,id8,id5875,14.196276
3,5876,id7,id5876,81.833334
2,5877,id6,id5877,91.951713
6,5878,id8,id5878,30.993918
9,5879,id9,id5879,61.794392
9,5880,id9,id5880,6.064065
1,5881,id10,id5881,35.363675
5,5882,id9,id5882,12.142168
9,5883,id6,id5883,53.18304
10,5884,id3,id5884,48.346626
10,5885,id3,id5885,61.50104
2,5886,id5,id5886,23.765426
10,5887,id1,id5887,71.495601
1,5888,id10,id5888,19.862479
10,5889,id10,id5889,15.612617
10,5890,id7,id5890,54.691519
8,5891,id1,id5891,18.053248
8,5892,id10,id5892,37.322336
7,5893,id3,id5893,43.382968
4,5894,id2,id5894,66.385521
6,5895,id8,id5895,13.200381
2,5896,id1,id5896,35.764488
9,5897,id1,id5897,20.671152
2,5898,id5,id5898,50.783857
5,5899,id2,id5899,46.673823
3,5900,id4,id5900,90.5092
3,5901,id9,id5901,29.25977
3,5902,id5,id5902,91.672172
10,5903,id9,id5903,9.342115
7,5904,id4,id5904,14.13192
3,5905,id9,id5905,96.878825
4,5906,id1,id5906,60.99112
3,5907,id5,id5907,63.036602
4,5908,id8,id5908,88.967083
3,5909,id2,id5909,23.429633
3,5910,id5,id5910,53.616322
6,5911,id1,id5911,49.472703
2,5912,id9,id5912,42.602206
4,5913,id9,id5913,69.436012
6,5914,id2,id5914,25.638536
5,5915,id9,id5915,84.858512
6,5916,id2,id5916,15.572635
1,5917,id6,id5917,9.072527
6,5918,id8,id5918,83.537346
2,5919,id1,id5919,60.707842
8,5920,id8,id5920,34.251817
6,5921,id9,id5921,5.256538
4,5922,id1,id5922,3.694417
7,5923,id7,id5923,40.709527
6,5924,id3,id5924,65.912324
10,5925,id9,id5925,97.111855
5,5926,id8,id5926,98.85805
8,5927,id8,id5927,93.14615
2,5928,id4,id5928,75.624372
4,5929,id3,id5929,41.853154
1,5930,id2,id5930,60.344881
2,5931,id4,id5931,52.173174
4,5932,id5,id5932,61.065304
8,5933,id3,id5933,53.03795
5,5934,id3,id5934,41.381967
7,5935,id2,id5935,3.36917
7,5936,id7,id5936,4.358362
8,5937,id3,id5937,63.45545
3,5938,id6,id5938,73.117169
6,5939,id6,id5939,48.738453
6,5940,id4,id5940,1.355453
6,5941,id9,id5941,43.534358
6,5942,id4,id5942,22.222203
10,5943,id2,id5943,99.314669
4,5944,id4,id5944,17.094207
9,5945,id6,id5945,6.432337
4,5946,id10,id5946,34.826972
7,5947,id10,id5947,30.064598
8,5948,id6,id5948,30.713669
5,5949,id4,id5949,69.561377
10,5950,id3,id5950,0.815416
5,5951,id8,id5951,64.012209
8,5952,id5,id5952,47.969213
10,5953,id1,id5953,92.220309
5,5954,id10,id5954,46.161671
1,5955,id6,id5955,23.960331
1,5956,id7,id5956,83.513018
2,5957,id7,id5957,38.436055
7,5958,id9,id5958,27.362536
8,5959,id6,id5959,13.231571
10,5960,id8,id5960,83.77379
7,5961,id6,id5961,16.194183
10,5962,id10,id5962,25.254643
8,5963,id10,id5963,46.488895
7,5964,id4,id5964,98.031201
8,5965,id1,id5965,13.47888
10,5966,id1,id5966,41.329067
5,5967,id4,id5967,86.006375
6,5968,id5,id5968,74.278623
6,5969,id9,id5969,81.689506
1,5970,id6,id5970,18.367566
10,5971,id4,id5971,86.528298
7,5972,id8,id5972,32.093268
7,5973,id8,id5973,85.616421
9,5974,id7,id5974,20.878769
3,5975,id10,id5975,7.944782
3,5976,id3,id5976,11.586799
4,5977,id6,id5977,17.567803
1,5978,id1,id5978,74.030665
9,5979,id9,id5979,58.344956
2,5980,id8,id5980,58.456765
8,5981,id2,id5981,60.364814
9,5982,id6,id5982,14.973343
6,5983,id10,id5983,54.501594
1,5984,id1,id5984,18.70281
6,5985,id9,id5985,16.10289
4,5986,id9,id5986,44.390128
2,5987,id10,id5987,54.636834
8,5988,id7,id5988,31.725295
2,5989,id3,id5989,67.655445
10,5990,id7,id5990,23.219579
7,5991,id10,id5991,9.678502
1,5992,id9,id5992,70.749941
2,5993,id10,id5993,7.420262
2,5994,id5,id5994,7.819683
6,5995,id3,id5995,44.387079
3,5996,id1,id5996,8.862399
2,5997,id8,id5997,45.027677
4,5998,id10,id5998,66.871277
9,5999,id2,id5999,67.862593
3,6000,id2,id6000,52.465064
4,6001,id8,id6001,62.57086
2,6002,id9,id6002,13.686445
9,6003,id2,id6003,77.392191
7,6004,id6,id6004,91.499869
1,6005,id6,id6005,53.540969
5,6006,id7,id6006,30.176396
3,6007,id3,id6007,92.318155
1,6008,id9,id6008,59.426702
4,6009,id2,id6009,99.012347
3,6010,id2,id6010,35.453459
2,6011,id3,id6011,93.144075
10,6012,id7,id6012,47.13865
10,6013,id3,id6013,98.816814
5,6014,id4,id6014,69.175426
1,6015,id1,id6015,27.707437
5,6016,id8,id6016,85.920037
8,6017,id8,id6017,34.490368
1,6018,id7,id6018,43.853062
3,6019,id3,id6019,53.040663
5,6020,id7,id6020,82.850605
8,6021,id6,id6021,64.505181
10,6022,id2,id6022,31.003564
8,6023,id10,id6023,41.987185
10,6024,id3,id6024,38.999509
4,6025,id1,id6025,80.580621
6,6026,id8,id6026,63.58768
2,6027,id1,id6027,11.337585
8,6028,id2,id6028,51.446544
5,6029,id10,id6029,29.883284
4,6030,id7,id6030,74.05992
5,6031,id6,id6031,11.06982
5,6032,id1,id6032,42.194931
8,6033,id2,id6033,19.722326
5,6034,id9,id6034,4.881767
4,6035,id1,id6035,0.867145
1,6036,id8,id6036,80.313457
6,6037,id6,id6037,92.414629
2,6038,id8,id6038,45.480492
7,6039,id1,id6039,72.491726
9,6040,id1,id6040,53.567371
10,6041,id6,id6041,10.499645
7,6042,id10,id6042,59.166053
7,6043,id4,id6043,55.147864
5,6044,id10,id6044,60.858021
2,6045,id6,id6045,34.80009
6,6046,id3,id6046,78.703739
4,6047,id3,id6047,78.833211
5,6048,id4,id6048,70.75938
4,6049,id6,id6049,3.155972
8,6050,id3,id6050,31.146653
10,6051,id3,id6051,31.417078
8,6052,id7,id6052,44.643996
2,6053,id2,id6053,15.388194
10,6054,id4,id6054,8.997295
4,6055,id8,id6055,12.143579
6,6056,id4,id6056,41.034934
7,6057,id3,id6057,78.663256
1,6058,id7,id6058,78.264451
7,6059,id1,id6059,25.255001
9,6060,id9,id6060,54.063591
9,6061,id6,id6061,18.135816
2,6062,id8,id6062,10.88748
5,6063,id5,id6063,59.667454
1,6064,id5,id6064,42.505587
4,6065,id5,id6065,70.43994
1,6066,id9,id6066,59.581129
6,6067,id4,id6067,81.252123
2,6068,id3,id6068,96.306088
8,6069,id3,id6069,38.03704
8,6070,id6,id6070,31.334743
3,6071,id1,id6071,52.436135
10,6072,id7,id6072,90.081842
3,6073,id7,id6073,28.105011
3,6074,id8,id6074,46.744381
5,6075,id2,id6075,84.274541
7,6076,id4,id6076,87.216473
8,6077,id10,id6077,94.899203
9,6078,id9,id6078,59.210726
8,6079,id7,id6079,68.244442
8,6080,id8,id6080,50.445872
9,6081,id1,id6081,4.946486
6,6082,id4,id6082,42.841289
7,6083,id2,id6083,12.711515
4,6084,id9,id6084,22.16018
4,6085,id1,id6085,21.150322
2,6086,id1,id6086,98.974461
3,6087,id4,id6087,8.706821
8,6088,id8,id6088,20.810015
1,6089,id6,id6089,29.14668
4,6090,id5,id6090,61.88491
4,6091,id7,id6091,70.812925
10,6092,id4,id6092,97.014269
2,6093,id4,id6093,22.771998
10,6094,id10,id6094,92.329508
5,6095,id1,id6095,92.185055
3,6096,id3,id6096,45.71401
6,6097,id2,id6097,56.865393
8,6098,id10,id6098,41.627226
