id1,id2,id3,id4,id5,id6,v1,v2,v3
id052,id001,id0000000057,21,82,37,2,1,53.212806
id088,id038,id0000000035,93,55,18,3,5,22.983895
id028,id091,id0000000068,28,33,90,2,6,83.10258
id100,id003,id0000000022,83,23,7,2,2,69.570963
id007,id042,id0000000021,44,40,6,5,3,66.519949
id052,id025,id0000000061,13,14,57,3,4,87.911641
id042,id028,id0000000067,63,36,73,2,6,61.945915
id043,id025,id0000000094,52,33,77,4,10,29.928371
id015,id077,id0000000073,13,17,55,4,1,85.909418
id054,id019,id0000000003,43,82,8,1,10,81.885422
id022,id050,id0000000076,89,60,74,2,4,25.849276
id024,id033,id0000000035,95,77,93,5,2,95.068695
id020,id023,id0000000026,59,5,43,3,6,5.123697
id003,id053,id0000000070,14,64,88,4,10,80.714084
id068,id054,id0000000003,63,56,5,2,13,58.436273
id099,id035,id0000000042,77,61,6,1,7,7.789078
id056,id044,id0000000019,95,92,100,3,3,66.923971
id059,id014,id0000000026,83,93,31,5,14,56.521191
id059,id069,id0000000019,63,44,5,4,12,51.598742
id033,id087,id0000000041,24,80,11,4,7,52.660253
id024,id052,id0000000032,16,86,51,5,4,10.275182
id004,id091,id0000000088,49,12,53,2,15,98.595113
id085,id083,id0000000021,35,8,91,3,2,83.84665
id044,id048,id0000000076,97,81,74,5,15,67.529803
id013,id066,id0000000034,68,29,87,2,8,20.609206
id049,id014,id0000000064,52,33,58,5,15,3.505942
id035,id047,id0000000089,23,26,7,1,12,16.789759
id054,id009,id0000000032,42,6,15,2,13,97.392273
id093,id098,id0000000018,14,27,16,5,13,98.512459
id100,id058,id0000000053,89,9,70,3,13,29.669233
id060,id048,id0000000066,42,66,82,3,7,78.572982
id046,id096,id0000000098,42,30,54,3,7,65.144207
id003,id097,id0000000008,55,92,69,2,5,71.085957
id087,id031,id0000000054,97,44,30,3,7,84.785525
id032,id054,id0000000097,34,73,50,1,3,18.39078
id072,id029,id0000000043,57,53,11,1,9,10.256066
id075,id001,id0000000039,1,44,43,5,14,45.439173
id031,id058,id0000000083,45,71,40,3,6,88.784995
id036,id022,id0000000062,61,30,67,5,8,40.026135
id096,id048,id0000000089,25,9,71,1,3,1.845276
id044,id062,id0000000020,78,2,3,3,8,95.975807
id039,id088,id0000000050,24,32,66,2,5,93.634444
id065,id018,id0000000085,13,42,37,5,5,27.689363
id086,id074,id0000000062,50,67,69,4,2,94.511174
id068,id052,id0000000063,25,60,86,4,11,29.462844
id072,id064,id0000000034,18,37,45,5,11,70.968551
id066,id092,id0000000044,21,50,52,4,2,85.451759
id081,id009,id0000000009,27,20,20,5,1,48.244725
id002,id086,id0000000087,29,9,16,4,13,30.282378
id057,id071,id0000000060,54,69,94,3,4,37.227868
id032,id075,id0000000086,75,60,36,1,5,47.722995
id044,id078,id0000000013,54,31,14,5,15,60.525516
id097,id033,id0000000014,63,76,66,3,5,15.525337
id080,id001,id0000000092,35,66,95,2,8,78.056682
id081,id068,id0000000035,83,50,6,1,1,4.797264
id079,id041,id0000000026,59,53,22,2,6,95.36365
id017,id078,id0000000078,78,76,14,4,11,78.683986
id013,id043,id0000000020,85,25,44,5,9,14.119849
id040,id086,id0000000067,60,53,27,3,4,63.815155
id026,id076,id0000000085,78,91,50,1,15,93.621962
id084,id036,id0000000028,7,48,94,2,7,46.407999
id038,id004,id0000000048,91,71,86,4,9,5.969581
id031,id099,id0000000001,77,7,100,3,5,91.607315
id079,id004,id0000000093,33,46,92,2,3,58.305245
id085,id040,id0000000021,74,40,73,1,2,67.959086
id033,id017,id0000000015,9,61,81,5,8,92.990979
id011,id066,id0000000046,15,81,97,4,3,6.702973
id048,id057,id0000000026,13,54,18,3,14,70.557908
id084,id014,id0000000047,86,37,88,3,12,29.506857
id074,id046,id0000000100,1,28,86,1,14,55.911615
id023,id012,id0000000001,58,11,73,3,7,6.487854
id028,id019,id0000000015,92,82,36,3,15,30.492644
id046,id033,id0000000088,10,71,62,3,3,93.519495
id047,id095,id0000000061,3,14,21,5,13,24.422798
id058,id008,id0000000067,25,17,39,3,11,6.041924
id048,id010,id0000000037,69,75,30,4,12,81.796212
id099,id012,id0000000017,36,6,98,5,3,21.591445
id068,id071,id0000000031,61,83,56,1,2,83.360434
id036,id013,id0000000025,7,93,42,1,11,17.188513
id097,id026,id0000000043,85,63,27,5,4,14.819806
id037,id012,id0000000091,13,12,15,2,2,90.161541
id017,id054,id0000000088,10,48,13,2,13,61.876843
id053,id026,id0000000051,32,43,6,1,15,37.399691
id018,id022,id0000000046,90,76,1,1,14,91.990917
id096,id003,id0000000061,57,94,50,3,3,64.881658
id083,id060,id0000000008,8,81,61,3,3,99.809076
id071,id035,id0000000064,68,92,8,4,1,80.079553
id017,id021,id0000000011,39,21,72,2,14,47.770194
id065,id030,id0000000043,78,50,28,1,11,2.46632
id025,id084,id0000000057,71,77,6,1,9,31.320882
id004,id045,id0000000036,24,23,96,1,13,59.093377
id012,id020,id0000000027,40,40,50,5,8,97.807653
id010,id016,id0000000004,33,37,88,1,13,35.339697
id097,id082,id0000000088,100,89,62,5,8,86.489818
id006,id091,id0000000039,70,6,92,3,1,27.458605
id097,id065,id0000000036,13,8,43,1,12,14.293132
id082,id096,id0000000013,70,51,15,3,15,42.192441
id032,id025,id0000000078,61,56,96,1,14,6.223541
id013,id093,id0000000031,78,24,47,1,12,73.885846
id004,id072,id0000000043,52,93,29,5,5,77.479961
id010,id081,id0000000025,73,16,93,2,5,23.571748
id011,id059,id0000000005,64,37,91,3,1,24.860329
id020,id003,id0000000059,16,79,4,1,11,15.620026
id050,id028,id0000000084,46,46,72,1,13,81.098059
id079,id080,id0000000005,68,37,99,2,1,52.7741
id019,id097,id0000000066,56,81,23,1,7,46.386313
id050,id100,id0000000052,58,18,13,1,7,20.42347
id040,id023,id0000000002,6,18,7,2,7,66.4273
id052,id035,id0000000006,27,79,12,4,13,99.267283
id090,id077,id0000000067,5,75,35,2,14,66.913605
id002,id026,id0000000043,88,31,82,3,11,12.990144
id067,id031,id0000000003,99,28,21,1,6,0.39824
id025,id030,id0000000013,59,80,13,4,7,82.328448
id085,id084,id0000000038,42,96,69,5,3,8.975609
id010,id076,id0000000010,71,26,50,3,4,90.211004
id040,id059,id0000000061,37,62,90,4,15,34.043425
id025,id040,id0000000082,31,11,30,4,5,46.032448
id018,id089,id0000000006,73,19,39,3,9,82.734895
id098,id029,id0000000018,36,1,64,4,14,57.416709
id056,id009,id0000000038,88,23,21,4,1,66.961071
id063,id013,id0000000059,36,99,75,2,10,11.706939
id075,id076,id0000000072,45,34,92,3,5,19.200524
id028,id014,id0000000089,2,5,67,1,1,78.869012
id056,id042,id0000000014,65,71,22,3,3,60.058476
id063,id002,id0000000019,80,98,74,5,9,39.277219
id041,id096,id0000000041,53,25,27,1,3,52.267099
id063,id085,id0000000007,45,24,95,4,4,5.263193
id003,id009,id0000000062,10,47,79,3,13,97.570562
id059,id031,id0000000003,44,67,96,3,13,36.717802
id079,id004,id0000000019,25,46,29,2,4,70.805016
id017,id020,id0000000034,9,63,11,2,1,53.88322
id068,id075,id0000000060,30,46,97,5,2,73.368125
id052,id095,id0000000092,52,65,25,1,7,65.378726
id071,id029,id0000000035,25,37,22,3,1,6.181407
id097,id065,id0000000091,94,34,70,3,10,40.523749
id052,id004,id0000000081,1,24,57,2,5,84.387714
id073,id099,id0000000075,21,96,37,4,11,20.826524
id015,id029,id0000000002,89,61,75,3,13,57.087525
id085,id055,id0000000058,53,44,55,4,9,6.736779
id073,id080,id0000000069,38,91,29,4,15,12.811399
id070,id055,id0000000049,39,67,18,3,2,27.586249
id039,id094,id0000000028,50,15,57,1,12,41.267933
id098,id024,id0000000059,68,95,37,5,9,19.520454
id031,id018,id0000000023,26,12,24,3,15,50.147307
id064,id003,id0000000051,26,16,97,4,14,48.698035
id069,id017,id0000000012,75,80,45,1,9,36.227893
id084,id011,id0000000031,97,22,64,4,4,56.175234
id052,id051,id0000000053,93,56,12,4,7,37.650706
id022,id083,id0000000078,96,88,75,3,4,97.390788
id026,id077,id0000000029,48,23,40,2,14,52.137223
id057,id010,id0000000036,89,72,28,4,11,0.783357
id004,id023,id0000000013,37,40,25,5,5,36.975623
id038,id084,id0000000076,51,40,67,5,3,1.903667
id060,id067,id0000000017,74,71,73,5,9,45.47522
id017,id020,id0000000089,20,21,75,2,13,82.981856
id011,id002,id0000000060,36,31,3,4,7,29.745281
id084,id076,id0000000023,15,92,1,5,3,54.738089
id024,id005,id0000000066,25,63,24,4,11,59.299478
id063,id069,id0000000050,10,92,49,3,8,34.388839
id030,id084,id0000000016,80,98,50,4,6,68.861797
id001,id038,id0000000017,40,36,35,1,15,90.901822
id017,id071,id0000000040,47,2,45,1,4,51.82389
id002,id063,id0000000002,43,91,88,5,14,9.51051
id015,id011,id0000000070,90,96,48,5,7,55.235089
id020,id065,id0000000091,47,18,56,1,13,51.873737
id009,id019,id0000000031,52,74,94,4,1,33.110935
id026,id009,id0000000067,3,83,37,4,3,37.554168
id077,id037,id0000000014,66,82,96,4,12,29.499502
id053,id075,id0000000029,8,96,50,5,15,44.619663
id029,id011,id0000000036,40,60,39,5,5,17.510132
id051,id089,id0000000024,45,29,48,3,7,27.784094
id075,id088,id0000000089,100,78,7,5,12,75.215747
id082,id065,id0000000091,10,96,32,4,11,17.725395
id041,id032,id0000000034,45,56,72,5,10,62.856604
id010,id008,id0000000085,79,22,5,1,3,86.626744
id003,id086,id0000000066,71,7,44,1,3,91.516872
id036,id097,id0000000080,72,95,9,3,14,86.136931
id001,id043,id0000000066,18,33,58,1,15,46.290696
id004,id043,id0000000085,67,34,81,2,10,51.366228
id066,id003,id0000000083,44,10,82,2,4,14.687684
id087,id060,id0000000039,40,91,48,5,9,96.251332
id092,id070,id0000000045,30,56,68,3,3,4.204562
id080,id043,id0000000051,89,63,39,3,5,79.239418
id088,id060,id0000000099,38,33,23,5,4,1.251629
id029,id013,id0000000053,33,39,17,5,14,70.412987
id024,id005,id0000000090,65,92,46,4,14,8.90391
id011,id093,id0000000040,37,68,52,5,2,66.890922
id098,id046,id0000000068,46,87,8,1,3,78.865415
id019,id072,id0000000058,80,84,55,2,4,19.793843
id063,id082,id0000000065,85,82,59,4,4,57.271324
id057,id003,id0000000066,19,60,19,2,3,56.094248
id100,id083,id0000000006,1,2,4,4,11,83.647885
id045,id011,id0000000068,41,29,2,5,3,92.677035
id096,id024,id0000000009,41,16,44,3,6,54.13646
id030,id084,id0000000070,25,69,87,3,8,64.845427
id005,id041,id0000000002,7,83,23,1,11,9.24546
id042,id085,id0000000096,59,78,63,5,3,67.107974
id083,id033,id0000000011,52,63,85,2,3,61.021352
id094,id012,id0000000064,85,37,81,5,9,19.488575
id010,id037,id0000000013,42,26,47,5,5,57.676214
id081,id095,id0000000050,11,91,88,3,5,55.392607
id068,id081,id0000000002,52,26,22,2,2,26.162786
id013,id100,id0000000053,30,63,38,5,3,2.309293
id092,id024,id0000000027,15,48,20,5,8,3.780906
id039,id072,id0000000019,89,73,99,3,3,90.086098
id063,id075,id0000000049,63,18,68,4,4,48.400914
id091,id027,id0000000039,59,24,56,1,9,68.743321
id048,id075,id0000000037,47,1,33,2,8,64.584808
id100,id086,id0000000039,100,86,28,3,4,34.805441
id013,id098,id0000000032,87,69,29,5,7,62.924492
id016,id015,id0000000035,73,72,51,5,13,66.592856
id059,id085,id0000000046,45,25,46,5,4,40.730016
id084,id010,id0000000001,53,6,72,2,10,28.982387
id069,id009,id0000000056,84,88,2,1,14,98.499193
id097,id054,id0000000048,32,56,65,1,7,11.537038
id077,id052,id0000000069,4,47,29,2,11,67.055034
id006,id007,id0000000098,32,78,4,2,12,25.682162
id068,id033,id0000000083,91,5,4,5,12,79.982447
id027,id038,id0000000100,9,13,11,1,8,80.005661
id060,id100,id0000000056,23,70,41,1,8,1.356842
id002,id017,id0000000046,34,46,40,1,2,46.034772
id061,id033,id0000000066,37,78,57,3,11,75.15373
id065,id080,id0000000045,96,59,86,1,15,51.249301
id100,id024,id0000000035,17,69,33,1,3,88.237545
id031,id094,id0000000046,6,52,43,3,2,19.571409
id081,id088,id0000000088,80,70,74,4,10,90.84084
id018,id037,id0000000061,92,68,26,5,4,42.175533
id081,id082,id0000000083,68,30,40,5,9,25.870817
id010,id014,id0000000021,2,14,93,3,7,20.616802
id059,id020,id0000000077,43,66,39,1,4,10.194748
id053,id094,id0000000029,88,57,43,3,14,4.587016
id021,id009,id0000000059,15,55,60,1,13,19.081148
id091,id038,id0000000089,52,82,61,2,12,65.207362
id068,id054,id0000000059,86,31,28,5,11,47.154854
id037,id078,id0000000019,8,47,96,5,6,30.270232
id017,id082,id0000000081,93,50,92,4,10,14.256885
id061,id062,id0000000059,73,87,11,5,1,72.409044
id017,id077,id0000000061,35,66,20,5,11,91.02706
id049,id035,id0000000054,58,21,52,5,4,15.386164
id029,id056,id0000000063,95,82,4,4,2,64.023573
id002,id056,id0000000082,96,92,21,3,8,50.685879
id041,id053,id0000000046,65,29,2,5,3,18.370986
id033,id045,id0000000068,38,73,3,1,4,42.552153
id056,id091,id0000000077,76,30,83,1,10,55.985259
id093,id010,id0000000053,8,25,39,5,15,66.487367
id029,id091,id0000000095,60,72,6,4,7,78.778002
id048,id046,id0000000008,98,42,2,3,8,60.648649
id068,id034,id0000000055,12,91,91,3,9,5.48882
id050,id046,id0000000065,9,62,12,4,15,11.159334
id030,id020,id0000000051,41,45,98,4,8,54.762253
id098,id098,id0000000056,37,72,31,1,15,41.704035
id065,id071,id0000000100,52,15,22,3,4,12.669732
id060,id069,id0000000096,60,73,86,2,15,92.152377
id073,id079,id0000000042,47,71,54,1,13,65.105521
id008,id024,id0000000024,66,20,76,4,10,80.106638
id008,id072,id0000000015,10,26,24,1,2,87.73034
id048,id041,id0000000082,82,11,19,2,2,94.203919
id011,id063,id0000000010,5,30,81,4,5,90.14864
id053,id007,id0000000011,61,56,43,2,2,21.409333
id032,id006,id0000000014,21,54,31,3,4,47.255981
id063,id091,id0000000051,18,66,52,4,8,7.953819
id025,id044,id0000000100,60,22,18,1,10,68.559497
id074,id066,id0000000005,59,86,13,2,2,25.569786
id003,id090,id0000000005,21,23,56,4,12,8.951876
id006,id012,id0000000071,49,23,19,5,7,10.01104
id004,id058,id0000000053,12,22,43,2,14,3.676486
id072,id063,id0000000008,10,43,99,3,1,36.223048
id072,id001,id0000000100,40,3,49,5,9,7.433718
id093,id066,id0000000046,6,91,20,3,8,83.45854
id083,id060,id0000000045,25,1,66,4,1,63.458637
id043,id007,id0000000044,2,89,12,1,7,5.689676
id047,id067,id0000000074,72,66,99,1,8,1.276781
id042,id091,id0000000042,87,36,97,5,12,17.785891
id094,id096,id0000000049,36,34,47,5,12,87.572412
id049,id018,id0000000091,4,21,50,3,1,25.360406
id027,id069,id0000000026,81,79,71,4,9,35.862854
id095,id027,id0000000067,51,100,100,1,6,58.490861
id015,id067,id0000000087,8,64,96,2,12,64.68449
id073,id100,id0000000019,27,84,95,5,3,88.628839
id042,id095,id0000000091,42,22,40,1,5,82.744415
id052,id073,id0000000022,42,52,66,1,2,52.96145
id006,id096,id0000000040,83,100,37,4,3,56.332011
id010,id013,id0000000070,10,30,90,3,10,42.044054
id032,id059,id0000000008,94,59,89,4,15,21.777282
id049,id087,id0000000057,63,89,55,4,15,76.918531
id023,id079,id0000000049,45,60,52,3,13,62.911333
id085,id041,id0000000100,37,73,12,2,10,31.739281
id011,id080,id0000000044,25,32,99,5,6,2.657747
id026,id019,id0000000029,38,52,82,3,12,65.689588
id075,id007,id0000000075,96,3,16,5,5,89.415399
id063,id013,id0000000092,51,11,31,4,3,68.756726
id067,id007,id0000000031,12,24,3,2,12,61.424658
id006,id059,id0000000017,25,27,12,1,13,13.635335
id022,id030,id0000000090,20,31,51,3,4,37.449674
id065,id046,id0000000046,24,80,17,1,3,81.081157
id086,id024,id0000000058,35,56,64,3,3,21.231734
id006,id027,id0000000049,80,57,37,4,1,49.980361
id094,id065,id0000000051,94,49,63,5,9,45.77538
id083,id047,id0000000037,79,84,37,2,14,37.198352
id045,id027,id0000000009,45,45,29,1,6,0.584235
id025,id064,id0000000088,60,27,96,4,5,84.548505
id018,id038,id0000000095,80,91,64,4,5,51.350239
id031,id027,id0000000048,92,70,35,4,6,14.897898
id031,id078,id0000000093,7,23,42,5,7,96.773037
id006,id012,id0000000042,48,72,54,2,13,29.926983
id048,id054,id0000000057,90,26,30,2,15,39.388656
id099,id075,id0000000006,77,87,34,4,6,13.112591
id017,id012,id0000000041,51,92,23,4,10,2.036557
id072,id090,id0000000072,90,88,4,4,6,0.147644
id054,id056,id0000000100,56,11,85,2,7,82.237061
id084,id018,id0000000099,72,54,81,5,15,69.246933
id017,id054,id0000000088,48,73,66,4,2,61.371996
id027,id052,id0000000029,47,36,26,5,15,27.274287
id079,id095,id0000000086,95,34,98,2,6,82.449596
id038,id079,id0000000057,2,56,45,4,4,92.414202
id068,id023,id0000000042,11,50,53,5,14,71.147909
id031,id055,id0000000074,24,92,85,4,13,36.682287
id046,id066,id0000000037,85,34,38,4,10,48.72238
id088,id072,id0000000035,58,30,41,2,11,94.74894
id070,id074,id0000000054,49,22,47,1,6,3.842104
id034,id040,id0000000074,56,31,12,5,10,35.084798
id044,id088,id0000000015,24,70,31,4,1,30.096188
id018,id017,id0000000028,4,32,80,4,7,94.761764
id065,id008,id0000000043,62,50,51,5,5,43.608625
id081,id046,id0000000056,37,30,44,1,5,55.26061
id044,id002,id0000000100,59,11,17,2,2,69.676508
id033,id087,id0000000022,40,87,11,3,13,69.739854
id035,id083,id0000000049,26,15,72,2,1,95.218249
id012,id039,id0000000015,21,1,87,2,12,62.842228
id088,id072,id0000000067,67,73,44,1,12,85.470758
id005,id092,id0000000033,96,98,99,3,12,55.73054
id055,id061,id0000000074,36,66,67,5,7,30.013137
id007,id058,id0000000078,13,1,39,5,15,3.216905
id063,id044,id0000000042,79,96,82,5,5,30.146621
id035,id089,id0000000073,53,3,54,4,2,95.840498
id044,id010,id0000000063,34,99,61,5,8,4.741971
id039,id089,id0000000062,46,83,36,2,9,78.753365
id057,id015,id0000000065,61,64,64,3,1,31.81966
id098,id094,id0000000029,61,27,30,4,8,60.079691
id010,id063,id0000000048,12,81,89,4,2,0.189256
id031,id043,id0000000091,61,54,31,1,8,63.69726
id097,id069,id0000000039,38,20,22,3,14,25.131041
id068,id096,id0000000030,13,76,56,3,13,76.11985
id095,id063,id0000000049,22,35,72,1,6,72.429378
id045,id012,id0000000051,7,5,12,3,15,59.392949
id071,id026,id0000000008,83,87,63,3,11,18.905858
id075,id066,id0000000001,94,46,83,2,6,87.947596
id031,id084,id0000000092,78,98,4,4,4,44.605326
id096,id069,id0000000068,50,76,78,2,1,18.752369
id056,id050,id0000000095,73,26,8,1,5,31.962468
id057,id046,id0000000055,50,76,13,3,15,18.463018
id098,id018,id0000000026,10,83,93,1,1,58.627904
id008,id029,id0000000044,14,94,47,5,8,87.540743
id025,id048,id0000000075,39,24,31,1,1,20.739643
id078,id052,id0000000004,81,10,6,3,10,86.168971
id078,id099,id0000000046,93,51,81,2,14,22.614817
id069,id077,id0000000056,85,95,70,4,7,44.855336
id035,id061,id0000000076,23,21,76,3,5,68.15066
id099,id068,id0000000004,28,4,65,1,8,39.66281
id095,id072,id0000000085,56,86,98,2,2,91.445087
id008,id041,id0000000022,54,85,66,4,8,1.88386
id023,id072,id0000000056,25,77,87,2,9,13.434577
id054,id028,id0000000014,36,54,39,5,13,50.486973
id073,id067,id0000000027,11,45,92,5,6,40.926509
id048,id062,id0000000007,96,22,19,3,5,84.202322
id046,id066,id0000000095,63,62,87,2,10,37.138435
id031,id029,id0000000060,25,15,91,2,14,10.868546
id091,id044,id0000000097,52,20,22,5,4,1.113936
id086,id042,id0000000099,48,40,39,4,10,22.775758
id080,id059,id0000000050,60,36,60,3,6,65.252771
id046,id067,id0000000021,62,78,59,1,2,14.784231
id018,id090,id0000000072,52,25,35,4,3,0.15224
id043,id047,id0000000049,68,76,57,5,10,0.941445
id010,id068,id0000000007,48,67,64,1,12,86.751514
id078,id002,id0000000009,81,94,62,4,11,48.893513
id021,id028,id0000000089,42,3,12,4,14,4.908672
id087,id055,id0000000055,57,92,41,1,2,80.176148
id032,id034,id0000000060,82,92,8,1,2,31.585754
id076,id033,id0000000041,86,10,26,3,12,22.797286
id031,id019,id0000000047,26,1,46,4,9,98.57878
id079,id024,id0000000095,62,54,58,3,2,58.472915
id036,id083,id0000000039,60,12,31,2,11,40.543304
id099,id020,id0000000003,18,16,80,2,10,41.455877
id034,id086,id0000000045,31,30,14,1,7,3.878301
id036,id037,id0000000036,77,10,29,5,15,66.808116
id055,id013,id0000000100,96,5,74,4,9,97.906077
id096,id100,id0000000062,2,53,51,2,14,60.768168
id083,id082,id0000000065,94,32,66,4,15,61.419747
id002,id016,id0000000069,21,94,98,5,6,84.982711
id069,id047,id0000000087,55,90,67,1,4,11.371445
id012,id025,id0000000060,90,8,39,4,7,81.738815
id010,id068,id0000000036,32,13,24,1,7,52.128058
id078,id070,id0000000012,51,7,90,5,13,68.365899
id048,id041,id0000000068,2,2,19,4,1,66.473221
id090,id005,id0000000099,77,9,9,3,13,70.95431
id084,id098,id0000000007,46,30,22,1,9,86.961715
id091,id049,id0000000027,63,30,36,4,7,93.326545
id061,id009,id0000000034,71,67,13,3,9,1.908407
id077,id056,id0000000031,10,72,42,5,10,28.663725
id077,id032,id0000000087,28,54,42,1,10,96.341712
id003,id047,id0000000094,10,11,78,5,7,41.189873
id065,id073,id0000000019,17,72,46,5,14,93.75155
id087,id054,id0000000020,25,42,36,5,12,52.03153
id098,id099,id0000000064,62,43,51,5,11,14.228793
id040,id078,id0000000011,79,33,92,2,12,64.664148
id064,id083,id0000000010,51,43,27,2,13,22.252402
id048,id030,id0000000014,29,16,66,3,14,88.216101
id041,id081,id0000000041,86,27,97,4,1,96.432688
id065,id047,id0000000072,3,70,55,2,13,27.772645
id086,id019,id0000000085,32,37,41,4,9,76.800759
id067,id075,id0000000016,98,20,92,5,3,53.587108
id094,id053,id0000000010,66,48,61,3,12,36.194097
id052,id091,id0000000086,3,29,26,3,13,25.24139
id020,id098,id0000000053,25,60,87,2,14,11.750479
id096,id042,id0000000096,96,44,11,3,7,6.497354
id079,id016,id0000000064,94,22,36,5,11,60.504512
id070,id068,id0000000043,65,65,41,1,3,1.284783
id002,id091,id0000000047,93,69,24,1,4,99.304069
id020,id071,id0000000024,38,88,68,1,12,18.318244
id082,id059,id0000000076,92,99,15,3,8,95.748734
id061,id096,id0000000035,60,66,24,3,5,25.53
id050,id050,id0000000037,16,85,96,4,8,57.357152
id065,id059,id0000000072,33,37,31,1,5,7.968376
id048,id056,id0000000021,1,78,46,5,14,59.916665
id100,id032,id0000000098,73,16,9,1,9,28.641792
id082,id024,id0000000049,17,46,82,4,9,86.861038
id024,id046,id0000000074,14,16,24,4,15,68.499144
id067,id052,id0000000085,6,10,62,3,3,14.898252
id063,id047,id0000000003,48,33,43,2,11,78.662479
id086,id043,id0000000016,82,24,7,2,11,55.398121
id029,id095,id0000000014,3,18,52,5,10,32.054831
id075,id029,id0000000090,24,22,76,4,8,87.583596
id013,id055,id0000000075,93,30,26,3,5,87.549144
id009,id060,id0000000038,92,17,7,2,5,78.196527
id059,id037,id0000000089,33,49,40,2,15,34.698628
id072,id062,id0000000048,15,71,98,4,10,7.883049
id022,id041,id0000000089,48,31,58,2,14,95.882483
id006,id059,id0000000047,67,28,64,4,12,20.171109
id089,id059,id0000000024,47,48,45,3,7,1.816777
id056,id010,id0000000082,10,38,81,2,7,68.238625
id085,id064,id0000000034,61,71,6,2,5,67.604835
id075,id020,id0000000091,7,61,16,4,13,83.845432
id095,id092,id0000000016,73,14,56,1,1,23.18258
id076,id009,id0000000058,59,10,79,4,11,3.539337
id066,id037,id0000000013,13,41,2,2,14,28.174793
id043,id009,id0000000005,28,85,10,1,6,7.663183
id090,id035,id0000000035,6,84,86,5,2,28.275502
id082,id087,id0000000038,93,49,20,4,3,55.565088
id063,id033,id0000000011,1,99,67,4,14,84.89607
id021,id065,id0000000063,63,31,70,3,6,43.540639
id075,id062,id0000000058,65,90,84,1,2,79.597487
id086,id074,id0000000098,34,15,71,5,14,88.073505
id085,id053,id0000000058,70,87,3,5,3,93.47297
id068,id034,id0000000023,67,78,26,2,6,91.750034
id067,id052,id0000000067,25,18,5,1,3,17.06214
id051,id006,id0000000063,54,97,13,4,10,2.857485
id007,id074,id0000000056,68,16,47,2,6,55.365019
id011,id097,id0000000089,57,25,57,3,9,66.837363
id066,id083,id0000000058,39,90,39,3,8,85.598602
id049,id095,id0000000027,76,11,27,3,3,89.45519
id072,id039,id0000000018,63,53,34,1,14,2.388753
id029,id038,id0000000006,95,84,29,1,3,62.269841
id003,id051,id0000000046,17,6,82,3,8,98.084822
id018,id068,id0000000007,57,96,51,5,13,60.736289
id042,id041,id0000000077,91,89,40,1,1,28.547393
id001,id077,id0000000044,4,55,39,3,10,2.246267
id075,id065,id0000000065,33,25,77,1,12,41.447974
id010,id006,id0000000067,3,3,52,2,14,34.000321
id031,id001,id0000000042,52,42,33,2,10,70.779432
id043,id056,id0000000026,26,48,7,1,8,75.691826
id083,id011,id0000000040,86,36,93,3,13,45.198475
id095,id088,id0000000072,74,53,49,4,5,29.700969
id048,id047,id0000000060,41,16,64,3,13,54.712018
id100,id021,id0000000070,35,10,8,1,11,43.177943
id025,id043,id0000000009,90,59,26,2,2,9.186171
id095,id080,id0000000100,14,27,64,2,9,16.273868
id013,id045,id0000000025,76,18,98,2,10,55.988246
id013,id057,id0000000014,24,83,26,2,2,7.421087
id051,id010,id0000000085,5,14,58,4,10,5.166454
id032,id019,id0000000046,35,88,43,5,3,30.995655
id075,id029,id0000000076,33,94,15,1,8,34.026583
id093,id026,id0000000016,82,54,46,4,11,47.274124
id091,id044,id0000000017,49,22,15,5,10,51.901086
id084,id054,id0000000027,89,53,94,1,6,3.41777
id016,id027,id0000000033,59,70,81,1,5,36.00449
id056,id031,id0000000035,83,77,23,5,2,14.929044
id019,id015,id0000000049,36,49,77,4,6,92.275299
id033,id046,id0000000013,79,97,57,2,10,59.297277
id058,id056,id0000000024,79,100,48,1,7,54.219482
id066,id053,id0000000033,13,22,20,5,2,61.43071
id096,id051,id0000000056,24,87,67,5,10,69.712229
id063,id007,id0000000081,36,94,90,5,5,85.639392
id049,id044,id0000000036,59,93,54,2,14,60.061819
id071,id011,id0000000058,3,71,70,3,8,14.019546
id089,id033,id0000000083,63,22,59,5,10,8.05592
id056,id018,id0000000053,13,95,38,3,7,71.329569
id064,id025,id0000000055,80,57,5,3,2,24.658691
id043,id082,id0000000010,97,1,57,1,5,95.466747
id029,id089,id0000000063,37,52,92,4,14,62.191378
id028,id087,id0000000037,58,27,48,1,3,76.400414
id043,id049,id0000000042,26,89,16,4,15,22.666736
id069,id043,id0000000013,91,7,12,4,15,59.020812
id021,id020,id0000000069,49,10,36,4,8,46.476965
id040,id067,id0000000006,99,73,90,5,7,2.293296
id093,id061,id0000000045,96,95,71,5,10,56.79464
id092,id064,id0000000022,1,42,60,3,1,87.418516
id078,id056,id0000000050,89,52,32,1,12,59.184265
id043,id020,id0000000002,36,94,23,5,7,78.863272
id005,id091,id0000000073,83,35,93,5,1,8.89242
id036,id067,id0000000020,18,22,73,1,14,48.886307
id027,id093,id0000000073,91,2,96,5,2,27.19494
id088,id057,id0000000026,12,55,88,2,2,1.598994
id076,id084,id0000000031,73,4,7,2,12,35.185306
id099,id065,id0000000022,4,11,81,5,11,68.440372
id099,id015,id0000000074,11,52,78,3,12,62.965545
id061,id026,id0000000057,95,76,76,4,9,83.971392
id008,id018,id0000000077,81,72,12,4,6,62.046728
